id;user_id;category;title;body;link;read;created_at;analysis_request_id;severity;agent_name;event_type;navigation_target;navigation_id;analysis_title;metadata;updated_at
34ef6ad5-c4de-4a1e-a4aa-bfc23f380454;651ce83c-c112-48b0-adb1-f273a478b269;error;Could not start the analysis pipeline;The analysis service returned an error (500). Please try again.;/discovery/714f1bc1-0beb-4687-85d3-733f22721285;false;2026-07-30 11:42:19.336629+00;714f1bc1-0beb-4687-85d3-733f22721285;error;;webhook.failed;;;An AI-powered career assistant that helps job seekers optimize their resumes for;{};2026-07-30 11:42:19.336629+00
6af553c7-f5dd-4498-901b-2f2bca4a4b5b;651ce83c-c112-48b0-adb1-f273a478b269;analysis;New analysis created;An AI-powered career assistant that helps job seekers optimize their resumes for was queued for the discovery agents.;/discovery/6b91e92b-427f-41c9-89af-1de1baa28990;false;2026-07-30 11:44:11.215842+00;6b91e92b-427f-41c9-89af-1de1baa28990;success;;analysis.created;discovery;6b91e92b-427f-41c9-89af-1de1baa28990;An AI-powered career assistant that helps job seekers optimize their resumes for;"{""industry"":null,""input_type"":""text""}";2026-07-30 11:44:11.215842+00
edc6fd57-93e6-444a-8b49-98ed0a1a0379;651ce83c-c112-48b0-adb1-f273a478b269;error;Could not start the analysis pipeline;The analysis service returned an error (500). Please try again.;/discovery/6b91e92b-427f-41c9-89af-1de1baa28990;false;2026-07-30 11:44:15.63256+00;6b91e92b-427f-41c9-89af-1de1baa28990;error;;webhook.failed;;;An AI-powered career assistant that helps job seekers optimize their resumes for;{};2026-07-30 11:44:15.63256+00
3d96fe0f-4ed0-49ef-a986-eaad036838f4;651ce83c-c112-48b0-adb1-f273a478b269;analysis;New analysis created;An AI-powered career assistant that helps job seekers optimize their resumes for was queued for the discovery agents.;/discovery/2ccde316-94fe-405f-afdb-32a4756d81e5;false;2026-07-30 11:48:40.573442+00;2ccde316-94fe-405f-afdb-32a4756d81e5;success;;analysis.created;discovery;2ccde316-94fe-405f-afdb-32a4756d81e5;An AI-powered career assistant that helps job seekers optimize their resumes for;"{""industry"":null,""input_type"":""url""}";2026-07-30 11:48:40.573442+00
94859c78-9b98-46fc-9773-60caec685764;651ce83c-c112-48b0-adb1-f273a478b269;error;Could not start the analysis pipeline;The analysis service returned an error (500). Please try again.;/discovery/2ccde316-94fe-405f-afdb-32a4756d81e5;false;2026-07-30 11:48:46.578493+00;2ccde316-94fe-405f-afdb-32a4756d81e5;error;;webhook.failed;;;An AI-powered career assistant that helps job seekers optimize their resumes for;{};2026-07-30 11:48:46.578493+00
1eeed857-d9db-427b-994c-86207c6494d8;651ce83c-c112-48b0-adb1-f273a478b269;analysis;New analysis created;https://www.pepper.inc/ was queued for the discovery agents.;/discovery/016447ba-13c9-44fd-afbf-1806e9868ac2;false;2026-07-30 13:33:28.219457+00;016447ba-13c9-44fd-afbf-1806e9868ac2;success;;analysis.created;discovery;016447ba-13c9-44fd-afbf-1806e9868ac2;https://www.pepper.inc/;"{""industry"":null,""input_type"":""url""}";2026-07-30 13:33:28.219457+00
2e4814a9-2f77-4d4a-b88c-c301fc856ee0;651ce83c-c112-48b0-adb1-f273a478b269;error;Could not start the analysis pipeline;The analysis service returned an error (500). Please try again.;/discovery/016447ba-13c9-44fd-afbf-1806e9868ac2;false;2026-07-30 13:33:33.632438+00;016447ba-13c9-44fd-afbf-1806e9868ac2;error;;webhook.failed;;;https://www.pepper.inc/;{};2026-07-30 13:33:33.632438+00
e55c4c5c-7ce6-4b58-8a2c-4f7dd281238a;651ce83c-c112-48b0-adb1-f273a478b269;analysis;New analysis created;An AI-powered career assistant that helps job seekers optimize their resumes for was queued for the discovery agents.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 13:36:22.731865+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;success;;analysis.created;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;An AI-powered career assistant that helps job seekers optimize their resumes for;"{""industry"":null,""input_type"":""text""}";2026-07-30 13:36:22.731865+00
b375360e-9909-4ab4-9768-6a1917f77321;651ce83c-c112-48b0-adb1-f273a478b269;error;Could not start the analysis pipeline;The analysis service returned an error (500). Please try again.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 13:36:27.984781+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;error;;webhook.failed;;;An AI-powered career assistant that helps job seekers optimize their resumes for;{};2026-07-30 13:36:27.984781+00
90a99d13-49b7-4088-8fc3-b8f37e5cb055;651ce83c-c112-48b0-adb1-f273a478b269;analysis;New analysis created;An AI-powered career assistant that helps job seekers optimize their resumes for was queued for the discovery agents.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:24.243757+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;success;;analysis.created;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;An AI-powered career assistant that helps job seekers optimize their resumes for;"{""industry"":null,""input_type"":""text""}";2026-07-30 13:42:24.243757+00
5392e73d-1608-445a-a657-72f2bf619e65;651ce83c-c112-48b0-adb1-f273a478b269;api;Analysis queued with the AI pipeline;Market Research workflow was triggered successfully.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:29.42855+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;info;;webhook.triggered;;;An AI-powered career assistant that helps job seekers optimize their resumes for;{};2026-07-30 13:42:29.42855+00
d6c911bb-d66d-4350-ae5e-1b646cbee86a;651ce83c-c112-48b0-adb1-f273a478b269;analysis;Discovery Galaxy opened;Live agent orchestration started for this analysis.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:30.03854+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;info;;galaxy.opened;;;;{};2026-07-30 13:42:30.03854+00
1a7f2fac-764c-450b-9a2e-6fd233503bf4;651ce83c-c112-48b0-adb1-f273a478b269;agent;Market Research started;Market Research agent began working on your idea.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:30.481431+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;info;Market Research;agent.started;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;Resume Optimizer;"{""agent_key"":""market_research""}";2026-07-30 13:42:30.481431+00
c9fafa1e-4545-4a91-b887-df5289aabac4;651ce83c-c112-48b0-adb1-f273a478b269;agent;Gap Analysis started;Gap Analysis agent began working on your idea.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:30.63232+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;info;Gap Analysis;agent.started;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;Resume Optimizer;"{""agent_key"":""gap""}";2026-07-30 13:42:30.63232+00
070f72f3-0a3e-4371-99b1-4c8c3dc5294a;651ce83c-c112-48b0-adb1-f273a478b269;agent;Competitor Analysis started;Competitor Analysis agent began working on your idea.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:30.780061+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;info;Competitor Analysis;agent.started;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;Resume Optimizer;"{""agent_key"":""competitor""}";2026-07-30 13:42:30.780061+00
21e69646-986b-4042-baa7-c470c7a8de6c;651ce83c-c112-48b0-adb1-f273a478b269;agent;Recommendation Engine started;Recommendation Engine agent began working on your idea.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:31.044937+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;info;Recommendation Engine;agent.started;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;Resume Optimizer;"{""agent_key"":""recommendation""}";2026-07-30 13:42:31.044937+00
0c76eac2-019c-4ccd-99ac-5212cff85075;651ce83c-c112-48b0-adb1-f273a478b269;agent;Risk & Challenge started;Risk & Challenge agent began working on your idea.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:31.107781+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;info;Risk & Challenge;agent.started;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;Resume Optimizer;"{""agent_key"":""risk""}";2026-07-30 13:42:31.107781+00
f798852c-d51c-4062-b1c6-558cd77dfc45;651ce83c-c112-48b0-adb1-f273a478b269;agent;Feasibility Analysis started;Feasibility Analysis agent began working on your idea.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:31.265487+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;info;Feasibility Analysis;agent.started;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;Resume Optimizer;"{""agent_key"":""feasibility""}";2026-07-30 13:42:31.265487+00
9bece5ac-abfd-4eb7-9fca-4c9648d0e931;651ce83c-c112-48b0-adb1-f273a478b269;agent;Competitor Analysis completed;Competitor Analysis agent successfully completed.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:36.042743+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;success;Competitor Analysis;agent.completed;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;Resume Optimizer;"{""agent_key"":""competitor""}";2026-07-30 13:42:36.042743+00
50af8478-d86e-4893-a657-4b4dbbeffbc2;651ce83c-c112-48b0-adb1-f273a478b269;agent;Gap Analysis completed;Gap Analysis agent successfully completed.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:36.192297+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;success;Gap Analysis;agent.completed;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;Resume Optimizer;"{""agent_key"":""gap""}";2026-07-30 13:42:36.192297+00
7cc03752-529f-4ef3-888a-72839a64f36d;651ce83c-c112-48b0-adb1-f273a478b269;agent;Feasibility Analysis completed;Feasibility Analysis agent successfully completed.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:36.349666+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;success;Feasibility Analysis;agent.completed;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;Resume Optimizer;"{""agent_key"":""feasibility""}";2026-07-30 13:42:36.349666+00
9c18698b-6d78-4ee1-a97f-b12b9465e796;651ce83c-c112-48b0-adb1-f273a478b269;agent;Risk & Challenge completed;Risk & Challenge agent successfully completed.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:38.859164+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;success;Risk & Challenge;agent.completed;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;Resume Optimizer;"{""agent_key"":""risk""}";2026-07-30 13:42:38.859164+00
001787c2-af92-4234-b45c-5b3bf1113235;651ce83c-c112-48b0-adb1-f273a478b269;agent;Market Research completed;Market Research agent successfully completed.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:35.897365+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;success;Market Research;agent.completed;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;Resume Optimizer;"{""agent_key"":""market_research""}";2026-07-30 13:42:35.897365+00
74f88dd5-65dd-4815-9a50-382c8d6f17d3;651ce83c-c112-48b0-adb1-f273a478b269;agent;Recommendation Engine completed;Recommendation Engine agent successfully completed.;/discovery/84baede4-7eb4-4fe7-a319-5b7705d416dc;false;2026-07-30 13:42:36.490015+00;84baede4-7eb4-4fe7-a319-5b7705d416dc;success;Recommendation Engine;agent.completed;discovery;84baede4-7eb4-4fe7-a319-5b7705d416dc;Resume Optimizer;"{""agent_key"":""recommendation""}";2026-07-30 13:42:36.490015+00
6d9eb3d6-aa99-498b-9d37-86d10b0d6864;651ce83c-c112-48b0-adb1-f273a478b269;analysis;Discovery Galaxy opened;Live agent orchestration started for this analysis.;/discovery/2ccde316-94fe-405f-afdb-32a4756d81e5;false;2026-07-30 15:24:34.990217+00;2ccde316-94fe-405f-afdb-32a4756d81e5;info;;galaxy.opened;;;;{};2026-07-30 15:24:34.990217+00
446327d0-2a3b-41c7-aea6-0253cc9e27a4;651ce83c-c112-48b0-adb1-f273a478b269;agent;Feasibility Analysis started;Feasibility Analysis agent began working on your idea.;/discovery/2ccde316-94fe-405f-afdb-32a4756d81e5;false;2026-07-30 15:24:35.291495+00;2ccde316-94fe-405f-afdb-32a4756d81e5;info;Feasibility Analysis;agent.started;discovery;2ccde316-94fe-405f-afdb-32a4756d81e5;;"{""agent_key"":""feasibility""}";2026-07-30 15:24:35.291495+00
7cb533ac-b4f3-47cb-b78b-d1817d76a4f6;651ce83c-c112-48b0-adb1-f273a478b269;agent;Market Research started;Market Research agent began working on your idea.;/discovery/2ccde316-94fe-405f-afdb-32a4756d81e5;false;2026-07-30 15:24:35.421719+00;2ccde316-94fe-405f-afdb-32a4756d81e5;info;Market Research;agent.started;discovery;2ccde316-94fe-405f-afdb-32a4756d81e5;;"{""agent_key"":""market_research""}";2026-07-30 15:24:35.421719+00
0b07a713-839d-46e2-acaf-18729cf54226;651ce83c-c112-48b0-adb1-f273a478b269;agent;Gap Analysis started;Gap Analysis agent began working on your idea.;/discovery/2ccde316-94fe-405f-afdb-32a4756d81e5;false;2026-07-30 15:24:35.573129+00;2ccde316-94fe-405f-afdb-32a4756d81e5;info;Gap Analysis;agent.started;discovery;2ccde316-94fe-405f-afdb-32a4756d81e5;;"{""agent_key"":""gap""}";2026-07-30 15:24:35.573129+00
567664e7-39c4-4d80-80d9-3f8674fd1c7d;651ce83c-c112-48b0-adb1-f273a478b269;agent;Risk & Challenge started;Risk & Challenge agent began working on your idea.;/discovery/2ccde316-94fe-405f-afdb-32a4756d81e5;false;2026-07-30 15:24:35.728669+00;2ccde316-94fe-405f-afdb-32a4756d81e5;info;Risk & Challenge;agent.started;discovery;2ccde316-94fe-405f-afdb-32a4756d81e5;;"{""agent_key"":""risk""}";2026-07-30 15:24:35.728669+00
fbecbd31-8bb7-4084-a5e2-4c23d375eb8a;651ce83c-c112-48b0-adb1-f273a478b269;agent;Recommendation Engine started;Recommendation Engine agent began working on your idea.;/discovery/2ccde316-94fe-405f-afdb-32a4756d81e5;false;2026-07-30 15:24:35.870767+00;2ccde316-94fe-405f-afdb-32a4756d81e5;info;Recommendation Engine;agent.started;discovery;2ccde316-94fe-405f-afdb-32a4756d81e5;;"{""agent_key"":""recommendation""}";2026-07-30 15:24:35.870767+00
0fdb5743-86c5-4916-b5a9-32466d8acd49;651ce83c-c112-48b0-adb1-f273a478b269;agent;Competitor Analysis started;Competitor Analysis agent began working on your idea.;/discovery/2ccde316-94fe-405f-afdb-32a4756d81e5;false;2026-07-30 15:24:36.029226+00;2ccde316-94fe-405f-afdb-32a4756d81e5;info;Competitor Analysis;agent.started;discovery;2ccde316-94fe-405f-afdb-32a4756d81e5;;"{""agent_key"":""competitor""}";2026-07-30 15:24:36.029226+00
971f5527-5740-484b-9648-d7460fcee27e;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;auth;Signed out;You signed out of AI Idea Forge.;/settings;false;2026-07-30 15:25:26.420704+00;;info;;auth.signed_out;profile;;;{};2026-07-30 15:25:26.420704+00
f43edc4f-b05b-445d-ae16-6c528efd78e0;651ce83c-c112-48b0-adb1-f273a478b269;analysis;Discovery Galaxy opened;Live agent orchestration started for this analysis.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:25:53.487386+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;;galaxy.opened;;;;{};2026-07-30 15:25:53.487386+00
b77173db-03bb-41ee-b5ab-27a440d7143a;651ce83c-c112-48b0-adb1-f273a478b269;agent;Market Research started;Market Research agent began working on your idea.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:25:54.24257+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;Market Research;agent.started;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""market_research""}";2026-07-30 15:25:54.24257+00
ce3c896e-72a1-4ea9-8660-919721dc3d30;651ce83c-c112-48b0-adb1-f273a478b269;agent;Competitor Analysis started;Competitor Analysis agent began working on your idea.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:25:54.360761+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;Competitor Analysis;agent.started;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""competitor""}";2026-07-30 15:25:54.360761+00
5e517d6c-4535-4d20-9418-99276532589c;651ce83c-c112-48b0-adb1-f273a478b269;agent;Gap Analysis started;Gap Analysis agent began working on your idea.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:25:54.507899+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;Gap Analysis;agent.started;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""gap""}";2026-07-30 15:25:54.507899+00
9020c592-71f6-430c-9018-ef80b35167ed;651ce83c-c112-48b0-adb1-f273a478b269;agent;Recommendation Engine started;Recommendation Engine agent began working on your idea.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:25:54.652012+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;Recommendation Engine;agent.started;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""recommendation""}";2026-07-30 15:25:54.652012+00
7b0076e0-e8b4-441f-aafc-e03fbd207af5;651ce83c-c112-48b0-adb1-f273a478b269;agent;Risk & Challenge started;Risk & Challenge agent began working on your idea.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:25:54.788513+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;Risk & Challenge;agent.started;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""risk""}";2026-07-30 15:25:54.788513+00
a8dc7bd8-04e2-471c-8886-a7c0e6b9dc78;651ce83c-c112-48b0-adb1-f273a478b269;agent;Feasibility Analysis started;Feasibility Analysis agent began working on your idea.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:25:54.929272+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;Feasibility Analysis;agent.started;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""feasibility""}";2026-07-30 15:25:54.929272+00
e56b2198-d720-48bf-b0c9-d571397ffeaa;651ce83c-c112-48b0-adb1-f273a478b269;analysis;Discovery Galaxy opened;Live agent orchestration started for this analysis.;/discovery/016447ba-13c9-44fd-afbf-1806e9868ac2;false;2026-07-30 15:29:20.463329+00;016447ba-13c9-44fd-afbf-1806e9868ac2;info;;galaxy.opened;;;;{};2026-07-30 15:29:20.463329+00
1180e622-e93a-4b90-8a3c-aa9467c87eee;651ce83c-c112-48b0-adb1-f273a478b269;agent;Market Research started;Market Research agent began working on your idea.;/discovery/016447ba-13c9-44fd-afbf-1806e9868ac2;false;2026-07-30 15:29:20.889039+00;016447ba-13c9-44fd-afbf-1806e9868ac2;info;Market Research;agent.started;discovery;016447ba-13c9-44fd-afbf-1806e9868ac2;;"{""agent_key"":""market_research""}";2026-07-30 15:29:20.889039+00
ad4f1f59-a4ae-42ca-a7a4-0634972a883e;651ce83c-c112-48b0-adb1-f273a478b269;agent;Competitor Analysis started;Competitor Analysis agent began working on your idea.;/discovery/016447ba-13c9-44fd-afbf-1806e9868ac2;false;2026-07-30 15:29:21.042845+00;016447ba-13c9-44fd-afbf-1806e9868ac2;info;Competitor Analysis;agent.started;discovery;016447ba-13c9-44fd-afbf-1806e9868ac2;;"{""agent_key"":""competitor""}";2026-07-30 15:29:21.042845+00
2b771b48-2e49-44dd-8749-7e456870da63;651ce83c-c112-48b0-adb1-f273a478b269;agent;Recommendation Engine started;Recommendation Engine agent began working on your idea.;/discovery/016447ba-13c9-44fd-afbf-1806e9868ac2;false;2026-07-30 15:29:21.19703+00;016447ba-13c9-44fd-afbf-1806e9868ac2;info;Recommendation Engine;agent.started;discovery;016447ba-13c9-44fd-afbf-1806e9868ac2;;"{""agent_key"":""recommendation""}";2026-07-30 15:29:21.19703+00
8d42cc3d-4b91-4ba8-887b-d6351868f0e9;651ce83c-c112-48b0-adb1-f273a478b269;agent;Feasibility Analysis started;Feasibility Analysis agent began working on your idea.;/discovery/016447ba-13c9-44fd-afbf-1806e9868ac2;false;2026-07-30 15:29:21.340133+00;016447ba-13c9-44fd-afbf-1806e9868ac2;info;Feasibility Analysis;agent.started;discovery;016447ba-13c9-44fd-afbf-1806e9868ac2;;"{""agent_key"":""feasibility""}";2026-07-30 15:29:21.340133+00
c685d4bf-e8c1-464e-af5e-c3b8de52a8b0;651ce83c-c112-48b0-adb1-f273a478b269;agent;Risk & Challenge started;Risk & Challenge agent began working on your idea.;/discovery/016447ba-13c9-44fd-afbf-1806e9868ac2;false;2026-07-30 15:29:21.50223+00;016447ba-13c9-44fd-afbf-1806e9868ac2;info;Risk & Challenge;agent.started;discovery;016447ba-13c9-44fd-afbf-1806e9868ac2;;"{""agent_key"":""risk""}";2026-07-30 15:29:21.50223+00
d162fa75-03b1-4583-a9e3-d6423794ce3e;651ce83c-c112-48b0-adb1-f273a478b269;agent;Gap Analysis started;Gap Analysis agent began working on your idea.;/discovery/016447ba-13c9-44fd-afbf-1806e9868ac2;false;2026-07-30 15:29:21.648834+00;016447ba-13c9-44fd-afbf-1806e9868ac2;info;Gap Analysis;agent.started;discovery;016447ba-13c9-44fd-afbf-1806e9868ac2;;"{""agent_key"":""gap""}";2026-07-30 15:29:21.648834+00
1446f815-5e9e-4fa7-afeb-97dd0d85d48c;651ce83c-c112-48b0-adb1-f273a478b269;analysis;Discovery Galaxy opened;Live agent orchestration started for this analysis.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:30:10.140856+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;;galaxy.opened;;;;{};2026-07-30 15:30:10.140856+00
939fb618-b977-4e96-9013-ae40e5fcd2f7;651ce83c-c112-48b0-adb1-f273a478b269;agent;Feasibility Analysis started;Feasibility Analysis agent began working on your idea.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:30:10.583956+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;Feasibility Analysis;agent.started;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""feasibility""}";2026-07-30 15:30:10.583956+00
b08683c3-87fa-451c-b604-958eaa0739ca;651ce83c-c112-48b0-adb1-f273a478b269;agent;Recommendation Engine started;Recommendation Engine agent began working on your idea.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:30:10.744286+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;Recommendation Engine;agent.started;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""recommendation""}";2026-07-30 15:30:10.744286+00
b2569235-e629-4481-a6e1-b87f3f221e86;651ce83c-c112-48b0-adb1-f273a478b269;agent;Competitor Analysis started;Competitor Analysis agent began working on your idea.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:30:10.900187+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;Competitor Analysis;agent.started;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""competitor""}";2026-07-30 15:30:10.900187+00
a270c483-2a7f-4b47-99ee-6e03d2aeee1f;651ce83c-c112-48b0-adb1-f273a478b269;agent;Gap Analysis started;Gap Analysis agent began working on your idea.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:30:11.051453+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;Gap Analysis;agent.started;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""gap""}";2026-07-30 15:30:11.051453+00
17a828c4-a4ab-49f3-9653-d21eb2453a9e;651ce83c-c112-48b0-adb1-f273a478b269;agent;Market Research started;Market Research agent began working on your idea.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:30:11.200471+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;Market Research;agent.started;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""market_research""}";2026-07-30 15:30:11.200471+00
0f99f22b-d472-4d12-95f1-e95b64fd8930;651ce83c-c112-48b0-adb1-f273a478b269;agent;Risk & Challenge started;Risk & Challenge agent began working on your idea.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:30:11.357323+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;info;Risk & Challenge;agent.started;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""risk""}";2026-07-30 15:30:11.357323+00
9b4b28c2-baa6-4686-9829-4121045dcbfa;651ce83c-c112-48b0-adb1-f273a478b269;error;Competitor Analysis failed;Competitor Analysis agent timed out before finishing.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:43:16.603779+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;error;Competitor Analysis;agent.failed;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""competitor""}";2026-07-30 15:43:16.603779+00
3421e6c4-7871-49ba-af06-83ecd370cf68;651ce83c-c112-48b0-adb1-f273a478b269;error;Feasibility Analysis failed;Feasibility Analysis agent timed out before finishing.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:43:16.74921+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;error;Feasibility Analysis;agent.failed;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""feasibility""}";2026-07-30 15:43:16.74921+00
3ec0a934-42d3-4e30-8476-69bbb19c3a99;651ce83c-c112-48b0-adb1-f273a478b269;error;Risk & Challenge failed;Risk & Challenge agent timed out before finishing.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:43:16.91168+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;error;Risk & Challenge;agent.failed;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""risk""}";2026-07-30 15:43:16.91168+00
68bb699d-c5c5-491c-b42f-0233b199f322;651ce83c-c112-48b0-adb1-f273a478b269;error;Recommendation Engine failed;Recommendation Engine agent timed out before finishing.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:43:17.062165+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;error;Recommendation Engine;agent.failed;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""recommendation""}";2026-07-30 15:43:17.062165+00
bfb86680-6300-4cc0-a789-f0b68cad9bfb;651ce83c-c112-48b0-adb1-f273a478b269;error;Gap Analysis failed;Gap Analysis agent timed out before finishing.;/discovery/da9ca09d-4e86-4fa6-946d-42cabd474e55;false;2026-07-30 15:43:17.212109+00;da9ca09d-4e86-4fa6-946d-42cabd474e55;error;Gap Analysis;agent.failed;discovery;da9ca09d-4e86-4fa6-946d-42cabd474e55;;"{""agent_key"":""gap""}";2026-07-30 15:43:17.212109+00
